AAC_E,AAC_Q,AAC_K,AAC_M,AAC_V,AAC_G,AAC_D,AAC_I,AAC_N,GO_Essential_Score,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality,Instability_Index,Net_Charge_pH7,AAC_P,AAC_S,AAC_W,TARGET
8.943089431,3.79403794,6.504065041,2.43902439,5.691056911,3.79403794,5.962059621,4.33604336,2.98102981,0.0,0.0002194666959288,6.646055074520325e-08,5.43224848650325e-05,55.86856369,-5.594222426,7.317073171,9.756097561,1.08401084,1
0.0,7.627118644,5.084745763,0.847457627,1.694915254,16.94915254,0.847457627,0.0,0.0,0.0,0.0031274004169867,6.620124098297725e-05,0.0293915532217415,102.659322,8.877937988,13.55932203,22.03389831,0.0,1
8.4,4.0,6.0,4.0,7.6,6.4,4.4,4.4,3.2,4.0,0.0002743333699111,9.640981686604817e-06,0.0002750559042004,45.7124,2.958689713,8.4,6.4,0.8,1
6.643356643,5.06993007,2.272727273,1.68997669,6.439393939,7.226107226,4.574592075,3.059440559,1.544289044,0.0,0.0003840667178755,0.0002753602988912,0.0023691582513072,61.18436189,-67.5020893,9.178321678,9.557109557,1.223776224,0
8.239700375,5.43071161,6.554307116,3.370786517,6.741573034,3.93258427,4.868913858,5.805243446,3.183520599,5.0,0.0024141336552178,0.0003315381588577,0.0112440663328989,51.85526217,-0.423348922,4.494382022,7.116104869,0.187265918,1
3.902439024,2.926829268,1.951219512,0.487804878,4.87804878,9.756097561,6.829268293,2.926829268,2.43902439,0.0,0.0019203335893778,0.0001017187565873,0.0012869822762267,51.98926829,-8.902807058,7.804878049,7.804878049,1.951219512,0
6.274509804,2.352941176,6.666666667,2.352941176,6.862745098,5.098039216,5.68627451,5.098039216,3.137254902,2.0,0.0015362668715022,8.021950960836503e-05,0.0136034142175682,41.13470588,5.676146248,6.862745098,8.431372549,1.37254902,1
4.314720812,5.329949239,6.598984772,3.045685279,5.076142132,3.807106599,5.076142132,5.076142132,6.091370558,0.0,5.48666739822232e-05,0.0,3.76215595650971e-05,48.29852792,7.067513943,3.045685279,8.121827411,1.015228426,0
4.347826087,7.971014493,3.381642512,2.898550725,6.038647343,7.246376812,3.381642512,3.623188406,3.140096618,4.0,0.0001097333479644,1.087739706508109e-06,6.73435040684063e-05,54.60458937,7.430082052,7.971014493,8.45410628,0.966183575,0
5.939716312,4.078014184,5.673758865,1.773049645,6.560283688,7.446808511,6.294326241,5.673758865,2.836879433,2.0,0.0006584000877866,0.0003722171937929,0.0006124899216849,47.91072695,-13.11308618,5.673758865,11.43617021,0.620567376,0
8.056872038,5.213270142,4.265402844,0.947867299,5.213270142,8.530805687,6.161137441,2.843601896,2.843601896,0.0,0.0005486667398222,1.5915512740012462e-05,0.0015441959928278,47.80379147,-2.775870055,5.213270142,9.952606635,3.791469194,0
7.339449541,5.810397554,6.880733945,1.376146789,4.434250765,9.480122324,2.140672783,2.905198777,2.752293578,2.0,0.0001097333479644,1.178276583488706e-06,0.0011511309212463,40.83027523,37.518966,6.26911315,9.327217125,0.611620795,1
1.302931596,3.908794788,2.931596091,1.954397394,6.188925081,4.560260586,1.302931596,7.817589577,3.583061889,0.0,5.48666739822232e-05,0.0,4.112348028555919e-05,30.56586319,15.32709848,2.931596091,9.446254072,4.560260586,1
4.583333333,5.416666667,3.75,1.666666667,7.5,6.25,5.833333333,3.75,2.916666667,0.0,0.0040601338746845,0.0004949657817938,0.0307755802844019,40.38675,-2.643945398,4.166666667,5.833333333,0.833333333,1
9.868421053,5.427631579,10.03289474,2.796052632,5.921052632,4.358552632,5.674342105,4.769736842,4.029605263,4.0,0.0003292000438933,6.1442951161306085e-06,0.0007306895367298,52.28824836,-15.47807824,5.592105263,7.401315789,0.493421053,1
13.8424821,12.88782816,7.159904535,2.863961814,4.77326969,2.625298329,3.579952267,2.14797136,0.954653938,4.0,0.0034017337868978,0.0017262217460056,0.007361840329454,70.93221957,-11.58803287,4.534606205,6.205250597,0.238663484,0
6.095238095,4.857142857,5.428571429,1.904761905,6.571428571,7.714285714,4.285714286,5.142857143,4.666666667,0.0,0.0001646000219466,0.000215498834403,8.436766701011388e-07,34.09915238,-18.00776569,4.0,7.333333333,1.619047619,0
7.56302521,1.680672269,10.92436975,2.521008403,8.403361345,5.042016807,4.201680672,10.08403361,1.680672269,11.0,0.0002194666959288,1.1671282699023334e-05,8.688237681377215e-05,32.27310924,8.759886223,5.882352941,5.882352941,0.840336134,1
4.268292683,7.317073171,4.268292683,2.43902439,6.097560976,9.146341463,1.219512195,4.87804878,1.829268293,0.0,0.0009327334576977,8.896661146671093e-06,0.000455480764242,35.11585366,2.64697385,3.048780488,6.707317073,1.829268293,1
5.909090909,3.409090909,3.181818182,1.818181818,7.727272727,7.954545455,5.227272727,5.454545455,3.409090909,2.0,0.0020300669373422,0.0003000552805309,0.0031150990949714,38.36615909,-5.757778973,6.363636364,5.454545455,0.681818182,0
9.285714286,3.571428571,5.0,2.142857143,5.357142857,6.071428571,4.642857143,4.642857143,2.857142857,0.0,0.00049380006584,2.454131569907798e-05,0.0002828440641915,66.70146429,-11.24090679,7.142857143,8.928571429,3.928571429,1
11.11111111,5.555555556,7.777777778,8.888888889,5.555555556,3.333333333,5.555555556,1.111111111,1.111111111,2.0,0.0002194666959288,0.0001092782705129,0.0006510806101177,55.71333333,-2.254068293,4.444444444,7.777777778,0.0,0
6.0,6.0,2.0,2.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0002194666959288,2.073743897590996e-06,0.0007214887738705,55.338,-3.367179544,2.0,8.0,0.0,0
10.34482759,4.679802956,6.650246305,2.709359606,5.172413793,5.911330049,3.694581281,4.187192118,4.679802956,2.0,0.0010973334796444,0.0001568355619263,0.0037934979495391,46.45248768,-3.128918783,2.709359606,7.389162562,1.477832512,0
7.416267943,6.459330144,5.980861244,0.956937799,5.023923445,5.741626794,4.545454545,4.066985646,2.153110048,2.0,0.0018654669153955,0.000711771607796,0.0085256525736066,66.27610048,13.90237649,10.52631579,6.220095694,0.4784689,1
13.95348837,3.488372093,13.95348837,5.813953488,2.906976744,5.813953488,8.720930233,5.23255814,2.906976744,4.0,0.0006035334138044,0.0002816847098847,0.0015516574570417,46.2755814,-8.440427835,1.744186047,5.813953488,0.0,1
5.242718447,4.27184466,5.954692557,2.459546926,7.055016181,5.501618123,4.401294498,7.378640777,4.595469256,2.0,5.48666739822232e-05,0.0,2.32150284840128e-05,38.7547767,12.74117382,2.977346278,8.608414239,1.747572816,0
9.523809524,3.571428571,5.555555556,1.984126984,5.158730159,5.555555556,6.349206349,4.365079365,1.587301587,2.0,0.0002743333699111,0.0001516536118486,4.647357718804147e-05,51.65277778,-11.86476571,8.333333333,5.952380952,0.793650794,0
5.373134328,2.23880597,5.52238806,3.432835821,5.52238806,8.208955224,3.28358209,9.104477612,4.925373134,0.0,0.0,0.0,0.0,33.89791045,-7.114797398,4.179104478,8.208955224,1.044776119,1
6.666666667,7.058823529,6.797385621,1.960784314,4.967320261,5.098039216,5.098039216,2.745098039,4.052287582,4.0,0.0007681334357511,7.596721289186053e-05,0.0037862801070653,61.65792157,-6.308762473,5.490196078,11.11111111,0.130718954,0
6.756756757,5.855855856,4.504504505,3.603603604,3.153153153,4.504504505,5.855855856,3.153153153,3.153153153,0.0,5.48666739822232e-05,0.0,5.563213851082157e-05,40.81981982,-7.724938763,1.801801802,10.36036036,0.900900901,0
12.69503546,11.27659574,12.83687943,1.063829787,5.106382979,8.085106383,2.553191489,1.843971631,3.90070922,9.0,5.48666739822232e-05,0.0,5.4370272444396e-06,37.11666667,13.17998367,3.758865248,5.602836879,0.354609929,0
6.998654105,5.181695828,7.133243607,1.884253028,5.248990579,3.835800808,3.97039031,6.056527591,5.652759085,4.0,0.0,0.0,0.0,52.29796097,-6.661245452,5.047106326,8.950201884,1.749663526,1
7.326007326,6.043956044,4.212454212,2.380952381,4.761904762,3.846153846,3.663003663,2.564102564,0.732600733,4.0,0.0002743333699111,6.229274360793126e-06,0.0002821134509285,76.13369963,22.46453453,10.80586081,7.326007326,0.366300366,1
6.451612903,3.686635945,10.82949309,2.534562212,5.529953917,4.147465438,5.760368664,6.221198157,4.838709677,2.0,0.0,0.0,0.0,46.49357143,18.73868453,3.456221198,6.451612903,0.460829493,1
8.293838863,4.976303318,8.293838863,1.895734597,4.976303318,3.08056872,5.924170616,5.924170616,2.369668246,4.0,0.0002194666959288,6.133041976453875e-06,0.0008370008039098,41.52253555,-3.8627058,2.369668246,7.345971564,0.473933649,1
13.29787234,3.989361702,13.56382979,0.79787234,4.787234043,6.914893617,6.117021277,3.191489362,3.989361702,4.0,0.0001646000219466,1.4996974387172422e-05,0.0011495529289236,47.03297872,-9.903059615,4.521276596,10.63829787,1.861702128,1
8.219178082,6.164383562,4.908675799,2.739726027,7.648401826,4.337899543,5.936073059,5.593607306,4.337899543,6.0,0.0013716668495555,0.0007135145466219,0.000698108651657,43.27455479,-48.39972487,4.223744292,5.593607306,0.913242009,1
5.761316872,3.703703704,7.818930041,2.057613169,9.053497942,4.526748971,4.115226337,4.938271605,4.526748971,0.0,5.48666739822232e-05,0.0,2.988480524728223e-06,42.64242798,2.70417238,5.349794239,10.28806584,2.880658436,1
5.319148936,2.925531915,5.319148936,2.393617021,7.180851064,4.521276596,3.191489362,5.319148936,5.319148936,0.0,0.0001097333479644,3.596265440809586e-06,5.615844144487948e-05,43.86710106,14.36789921,4.787234043,6.64893617,1.329787234,0
8.792846498,2.682563338,8.792846498,2.384500745,5.21609538,6.855439642,6.706408346,7.302533532,3.278688525,4.0,0.0005486667398222,6.759193783581644e-05,0.0023153921235318,42.68988077,-11.33929033,4.023845007,5.66318927,1.192250373,1
4.812834225,4.634581105,5.704099822,2.673796791,4.099821747,4.634581105,5.525846702,4.812834225,5.525846702,0.0,0.0001097333479644,3.251285977494716e-05,0.0009628860131061,47.56262032,7.530083336,5.169340463,6.951871658,1.782531194,0
4.611650485,3.398058252,4.126213592,2.669902913,4.854368932,6.796116505,6.553398058,6.796116505,1.941747573,4.0,0.0002743333699111,5.8597789117346365e-05,0.0002443868289271,47.25415049,7.247672799,5.825242718,5.825242718,0.242718447,0
5.0,2.142857143,6.428571429,5.0,6.428571429,4.285714286,7.857142857,5.0,6.428571429,4.0,0.0010973334796444,0.0001941527748198,0.0045078499220016,28.52728571,-3.784286216,3.571428571,7.142857143,1.428571429,1
6.695005313,5.738575983,4.994686504,2.65674814,6.163655685,4.888416578,6.907545165,5.100956429,3.719447396,4.0,0.0001097333479644,0.0001077524277186,4.447004651110587e-06,39.96462274,-37.0036466,4.569606801,6.269925611,0.531349628,0
6.157965194,4.283801874,5.087014726,1.740294511,4.016064257,6.55957162,5.087014726,3.346720214,2.008032129,0.0,0.0001097333479644,1.89617526078476e-07,0.0001014229783864,65.21527443,0.564899163,8.969210174,12.71753681,0.803212851,0
3.053435115,5.34351145,5.34351145,2.290076336,8.396946565,7.633587786,8.396946565,7.633587786,8.396946565,0.0,0.0002743333699111,8.078805961828701e-07,0.0001210667336234,38.1480916,-3.329570705,2.290076336,8.396946565,0.0,1
5.158730159,2.777777778,3.174603175,2.380952381,7.936507937,6.746031746,4.761904762,1.587301587,6.349206349,0.0,0.0,0.0,0.0,58.20436508,5.577763314,3.174603175,9.126984127,1.587301587,1
6.79245283,4.905660377,7.547169811,4.528301887,3.396226415,3.018867925,3.018867925,6.41509434,7.169811321,0.0,5.48666739822232e-05,0.0,6.016503205833917e-06,72.29320755,6.87457309,3.773584906,8.679245283,2.264150943,0
8.088235294,7.720588235,6.25,2.205882353,4.779411765,12.5,4.411764706,0.735294118,2.205882353,4.0,0.0001097333479644,0.0,1.9705881369195818e-07,52.98198529,-5.243348413,5.882352941,8.823529412,0.367647059,1
2.788104089,2.788104089,2.230483271,2.973977695,9.851301115,7.063197026,2.416356877,7.063197026,1.672862454,0.0,0.0010424668056622,0.0003079278857908,0.0005282119247643,34.49871747,7.133168075,4.832713755,7.434944238,1.858736059,1
2.121212121,4.242424242,4.545454545,3.636363636,7.575757576,5.151515152,2.424242424,8.787878788,2.727272727,0.0,0.0,0.0,0.0,37.36524242,11.91303822,3.03030303,9.090909091,1.212121212,1
5.170387779,5.170387779,7.520564042,1.410105758,7.05052879,6.227967098,3.642773208,3.995299647,2.350176263,10.0,5.48666739822232e-05,0.0,3.198333235377418e-06,59.7613396,53.98154312,6.933019976,10.22326675,0.822561692,1
0.757575758,3.787878788,0.0,1.515151515,6.060606061,15.15151515,1.515151515,1.515151515,0.0,8.0,0.0006584000877866,6.462276429172399e-05,0.000476139267471,68.27878788,21.91132464,12.87878788,3.03030303,0.757575758,0
9.803921569,1.307189542,12.74509804,1.633986928,5.882352941,6.209150327,5.555555556,3.267973856,2.941176471,4.0,5.48666739822232e-05,0.0,5.150369197645139e-06,42.91405229,9.139176066,4.248366013,8.169934641,0.980392157,1
7.8125,4.6875,8.203125,2.734375,5.078125,5.46875,7.421875,5.078125,5.46875,2.0,0.0006035334138044,6.571399532409932e-05,0.0026255551383846,31.89179688,-3.067830375,4.6875,5.078125,0.78125,0
3.095238095,3.333333333,3.80952381,2.380952381,7.619047619,7.142857143,2.619047619,8.333333333,2.857142857,0.0,0.0,0.0,0.0,42.02504762,5.671720709,5.476190476,11.19047619,2.380952381,1
6.722689076,3.361344538,7.56302521,2.521008403,5.042016807,6.722689076,3.361344538,5.042016807,4.201680672,0.0,0.0001097333479644,0.0,0.0012783901472268,38.22521008,2.06528169,1.680672269,7.56302521,1.680672269,0
7.431340872,3.715670436,6.785137318,3.392568659,4.684975767,6.785137318,5.008077544,3.877221325,2.261712439,4.0,0.0006035334138044,0.0001244670732088,0.0002969679525613,46.11053312,2.817552639,6.785137318,6.138933764,1.453957997,1
7.070707071,3.703703704,6.734006734,1.683501684,10.43771044,5.723905724,3.03030303,6.734006734,4.377104377,2.0,0.0007132667617689,9.063396227528594e-05,0.0030787162123757,35.25895623,1.160563797,5.387205387,6.060606061,0.0,1
5.095541401,4.458598726,7.430997877,2.760084926,4.883227176,5.520169851,8.280254777,6.794055202,3.609341826,10.0,0.0001097333479644,1.909130369609315e-06,0.0001125012460384,41.18985138,-7.539124466,5.307855626,7.218683652,0.636942675,1
4.594594595,3.243243243,6.486486486,2.432432432,7.567567568,5.945945946,5.675675676,5.405405405,4.594594595,4.0,0.0,0.0,0.0,33.66405405,4.575773039,3.513513514,10.54054054,3.513513514,1
8.344370861,4.238410596,9.006622517,1.589403974,6.357615894,5.298013245,3.973509934,2.913907285,3.841059603,2.0,0.0001646000219466,1.4612984667126089e-05,0.0002474163446134,62.75602649,14.5124327,10.72847682,11.52317881,0.662251656,0
8.114754098,4.426229508,7.37704918,3.360655738,6.475409836,4.918032787,6.557377049,5.245901639,3.196721311,11.0,0.0002743333699111,2.289979228814728e-06,0.0002476298733462,46.79329508,10.3383641,5.573770492,6.229508197,0.819672131,1
2.153846154,4.923076923,4.307692308,3.384615385,2.769230769,5.846153846,2.769230769,4.307692308,3.076923077,2.0,0.0002743333699111,6.535121048663561e-07,0.0059516681960445,65.88615385,12.25786647,12.92307692,11.38461538,0.923076923,0
5.408970976,3.957783641,4.617414248,3.034300792,4.485488127,9.762532982,3.034300792,3.693931398,4.089709763,4.0,0.0007681334357511,1.548068413621229e-05,0.0009831409362977,67.37150396,7.177153749,9.234828496,14.51187335,0.131926121,0
8.71559633,7.339449541,7.798165138,5.04587156,6.422018349,7.339449541,4.587155963,1.376146789,3.211009174,0.0,0.0,0.0,0.0,33.33944954,-1.429829667,2.752293578,7.798165138,3.211009174,1
10.0,5.581395349,4.88372093,2.325581395,5.581395349,6.279069767,5.581395349,5.348837209,4.186046512,4.0,0.0020300669373422,0.0003512330480719,0.0115447413618114,46.8844186,-10.86117008,0.930232558,8.604651163,0.465116279,1
1.393188854,1.702786378,4.489164087,1.238390093,3.560371517,16.71826625,3.405572755,1.393188854,1.238390093,2.0,0.0006584000877866,4.625279631076807e-06,0.0057704417308579,54.20572755,12.29034381,12.07430341,14.24148607,0.309597523,1
5.986394558,4.489795918,7.346938776,2.31292517,4.353741497,5.442176871,7.891156463,4.897959184,4.62585034,2.0,0.0001646000219466,0.000177937052711,8.012062421168031e-05,41.09565986,-12.68632458,4.489795918,8.163265306,1.904761905,0
3.738317757,3.037383178,4.439252336,3.738317757,6.074766355,4.906542056,2.102803738,6.308411215,5.140186916,2.0,0.0,0.0,0.0,40.08574766,16.6461196,6.074766355,10.28037383,1.401869159,1
10.60820368,5.516265912,6.506364922,1.697312588,5.091937765,5.940594059,5.657708628,3.96039604,5.516265912,7.0,0.0001646000219466,2.921624934057905e-06,0.000180623349127,59.04780764,-41.27365045,8.910891089,9.052333805,0.565770863,0
4.534606205,3.341288783,5.011933174,2.863961814,3.579952267,13.36515513,2.625298329,2.863961814,2.625298329,2.0,5.48666739822232e-05,0.0,0.0001739780241678,49.19379475,8.845144944,7.637231504,8.114558473,0.477326969,1
11.36363636,7.070707071,5.303030303,1.262626263,6.565656566,7.575757576,4.545454545,2.777777778,1.767676768,2.0,0.0002194666959288,1.0241312392543966e-06,0.0004393311793483,51.79219697,-14.30023808,7.323232323,5.808080808,2.525252525,1
4.479578393,5.006587615,3.557312253,2.371541502,5.138339921,6.587615283,3.95256917,3.95256917,3.557312253,2.0,0.0001097333479644,3.041456102261526e-07,0.0007139394600585,55.00093544,-6.688148791,9.617918314,13.70223979,1.054018445,1
10.33707865,4.269662921,8.539325843,2.696629213,4.269662921,4.719101124,4.719101124,4.719101124,4.269662921,6.0,0.0004389333918577,0.000142417168497,0.0002687922290066,47.06494382,10.22492444,3.146067416,7.415730337,0.449438202,1
7.96460177,2.920353982,7.256637168,1.592920354,5.486725664,7.787610619,3.716814159,2.920353982,3.539823009,10.0,0.0026336003511467,0.0025008768748192,0.0046609161997441,52.05921239,15.64140678,7.96460177,10.61946903,1.150442478,1
8.070175439,4.736842105,7.192982456,2.631578947,8.245614035,4.736842105,4.210526316,5.438596491,5.087719298,0.0,0.0001646000219466,1.1490532829303242e-05,5.314626509900384e-05,43.60968421,4.568052468,3.50877193,7.543859649,0.350877193,1
4.918032787,4.098360656,8.606557377,2.459016393,8.196721311,2.868852459,6.557377049,4.508196721,5.327868852,2.0,0.0004389333918577,0.0001692491099418,0.0003016222142733,54.86885246,5.783498222,4.508196721,10.24590164,0.819672131,0
12.31884058,2.173913043,9.420289855,2.898550725,10.14492754,5.797101449,3.623188406,5.072463768,5.072463768,4.0,0.0002743333699111,9.962164129051223e-06,0.0003546378859179,31.77833333,-2.485784359,2.898550725,5.072463768,2.173913043,1
4.391891892,5.405405405,2.702702703,1.013513514,4.054054054,9.121621622,3.378378378,1.689189189,1.351351351,0.0,0.0,0.0,0.0,71.89898649,7.634017752,13.85135135,10.81081081,4.391891892,1
9.322033898,3.389830508,5.93220339,2.542372881,4.237288136,7.627118644,3.389830508,5.084745763,5.93220339,2.0,0.0002743333699111,8.129008492568527e-06,0.001226461697975,38.96949153,0.776295378,5.084745763,10.16949153,1.694915254,0
10.21505376,9.139784946,6.989247312,1.612903226,7.52688172,3.76344086,4.838709677,6.989247312,1.612903226,2.0,0.0005486667398222,1.2288524848957418e-05,0.0040258832873622,52.17849462,-5.207283839,3.225806452,4.301075269,1.075268817,0
6.354810238,4.148278906,7.060900265,3.795233892,6.972639011,7.237422771,4.854368932,6.531332745,4.501323919,6.0,0.0,0.0,0.0,42.79144748,19.46891575,4.766107679,5.648720212,0.617828773,1
7.067669173,4.060150376,4.360902256,2.105263158,4.661654135,7.819548872,6.165413534,3.759398496,3.007518797,6.0,0.0002743333699111,2.331141591912132e-05,0.0002236872727938,56.65609023,-14.75321555,6.917293233,8.721804511,0.601503759,0
4.130434783,4.347826087,4.565217391,1.52173913,6.956521739,6.304347826,5.434782609,5.0,2.173913043,0.0,0.0001646000219466,7.805220865239532e-06,0.0004548015541426,48.53,-2.772766477,5.217391304,9.130434783,3.47826087,1
9.978768577,5.944798301,9.129511677,2.547770701,5.307855626,4.670912951,4.246284501,7.006369427,2.760084926,6.0,0.0002194666959288,0.0001132492383414,0.0004206654694092,55.83208068,11.19894917,4.033970276,6.794055202,0.8492569,1
7.142857143,3.626373626,1.318681319,1.098901099,5.384615385,10.54945055,3.956043956,3.296703297,2.637362637,0.0,0.0,0.0,0.0,54.1178022,-44.66750152,11.53846154,7.142857143,1.318681319,1
2.108433735,1.807228916,2.409638554,3.915662651,7.530120482,4.819277108,3.012048193,11.74698795,4.518072289,0.0,5.48666739822232e-05,0.0,1.0443208459014956e-05,48.62415663,2.23137554,2.409638554,10.54216867,0.903614458,0
5.513784461,3.759398496,7.518796992,0.751879699,10.02506266,5.263157895,4.260651629,3.007518797,4.010025063,0.0,0.0001646000219466,0.0001087155713937,1.3281242304027835e-05,44.16819549,-1.491611553,8.020050125,11.02756892,1.754385965,0
18.44660194,6.796116505,10.67961165,2.912621359,3.398058252,11.65048544,9.223300971,0.0,1.941747573,2.0,5.48666739822232e-05,0.0,6.836242237525223e-06,65.3538835,-18.24215193,6.796116505,5.825242718,0.485436893,1
7.150964813,6.469920545,7.832009081,1.816118048,5.448354143,8.286038593,5.334846765,3.518728717,1.475595914,9.0,0.0,0.0,0.0,54.00137344,50.81619717,4.994324631,6.242905789,0.340522134,1
9.482758621,5.172413793,5.172413793,5.172413793,6.034482759,6.034482759,7.75862069,1.724137931,1.724137931,0.0,0.0002194666959288,3.3287071309292534e-06,0.0014054395261201,46.28275862,-7.216082816,3.448275862,8.620689655,1.724137931,0
12.42424242,3.333333333,6.060606061,2.727272727,7.272727273,6.96969697,6.363636364,3.636363636,2.121212121,0.0,0.0,0.0,0.0,38.44036364,-22.75477794,4.242424242,4.545454545,0.909090909,1
5.277777778,2.5,5.0,1.111111111,5.833333333,10.0,4.722222222,1.944444444,2.222222222,2.0,5.48666739822232e-05,0.0,1.992816456375981e-05,56.38805556,31.04068354,6.944444444,10.0,0.833333333,0
8.888888889,3.555555556,9.777777778,1.777777778,8.0,6.666666667,11.11111111,4.0,1.333333333,2.0,0.0002194666959288,0.0001064683364319,0.0011234267432624,50.17777778,-18.30179067,4.444444444,8.0,1.333333333,0
7.068607069,4.365904366,6.652806653,2.702702703,4.98960499,5.197505198,6.029106029,4.573804574,2.910602911,7.0,0.0001097333479644,2.438006911292475e-06,0.0004779065795141,46.09359667,-0.483659216,4.365904366,5.613305613,0.831600832,0
7.536231884,3.188405797,4.347826087,2.608695652,4.927536232,7.826086957,5.217391304,4.347826087,4.927536232,2.0,5.48666739822232e-05,0.0,3.2562770485477633e-31,44.88869565,-2.95119046,5.797101449,5.797101449,1.739130435,1
7.341772152,3.670886076,7.721518987,1.265822785,6.708860759,6.835443038,4.936708861,5.063291139,4.683544304,2.0,5.48666739822232e-05,0.0,1.1095612426545611e-05,45.88924051,6.491632258,11.89873418,8.860759494,0.759493671,0
4.597701149,6.896551724,5.363984674,3.831417625,7.279693487,5.363984674,3.831417625,4.597701149,2.681992337,11.0,0.0003292000438933,1.67763825229081e-05,0.0020455280479261,59.54750958,10.18391637,8.812260536,5.363984674,0.0,0
7.039537126,2.892960463,5.593056895,2.700096432,7.81099325,7.618129219,4.339440694,5.593056895,4.339440694,2.0,0.0001097333479644,2.920646342735856e-06,3.4874446783181544e-06,40.65160077,-3.856378137,5.496624879,7.907425265,1.446480231,0
7.671418873,5.566870333,4.752206382,1.968771215,5.634758995,5.974202308,3.93754243,3.462321792,1.697216565,6.0,0.0002743333699111,6.861513714099265e-06,0.0001052360724076,49.16342838,-11.30271949,6.653088934,8.146639511,2.10454854,0
10.23479831,5.358217941,6.502107164,1.625526791,5.057194461,6.622516556,5.117399157,1.745936183,2.408187839,0.0,0.0007132667617689,4.856966185740039e-06,0.0046531196547414,62.10343167,-13.74225198,5.900060205,10.23479831,1.083684527,0
6.731813246,3.148751357,4.34310532,2.062975027,8.143322476,8.034744843,3.583061889,4.885993485,4.125950054,0.0,0.0018654669153955,0.0001983789807078,0.0152862198638257,41.68653637,-7.972790043,6.948968512,5.863192182,2.823018458,0
3.703703704,3.703703704,0.740740741,1.666666667,5.185185185,13.7037037,3.333333333,0.925925926,2.592592593,0.0,0.0,0.0,0.0,47.06777778,-5.592900161,9.074074074,5.925925926,1.111111111,1
9.659090909,3.21969697,11.5530303,2.083333333,8.143939394,6.439393939,5.113636364,4.734848485,3.03030303,8.0,0.0014265335235378,5.125623719146166e-05,0.003313921735794,29.87878788,-1.591787341,6.060606061,6.060606061,0.757575758,1
5.209302326,7.534883721,4.093023256,2.046511628,5.023255814,9.395348837,2.88372093,2.604651163,2.697674419,4.0,0.0002194666959288,3.2083245755767025e-05,0.0003692442027651,65.74483721,8.453545623,15.44186047,10.88372093,0.279069767,0
4.724409449,4.330708661,4.133858268,2.165354331,5.511811024,6.496062992,4.921259843,6.299212598,5.31496063,4.0,0.0026336003511467,0.0008877530922599,0.0075267600462098,60.60511811,-1.592271438,13.38582677,9.05511811,0.590551181,0
6.785137318,6.138933764,8.562197092,1.777059774,7.754442649,5.49273021,5.815831987,7.592891761,3.877221325,4.0,0.0,0.0,0.0,45.93941842,0.611005991,6.62358643,7.108239095,0.484652666,1
7.249466951,3.198294243,9.168443497,2.558635394,5.970149254,5.117270789,3.198294243,7.036247335,4.690831557,0.0,5.48666739822232e-05,0.0,1.070708774185376e-08,38.29189765,9.414535922,5.543710021,5.117270789,2.132196162,1
8.695652174,8.405797101,4.057971014,2.31884058,7.826086957,6.666666667,2.898550725,6.086956522,1.739130435,4.0,0.0010424668056622,3.053722040329335e-05,0.0035838885523523,65.22231884,-8.844756516,6.666666667,9.855072464,0.289855072,1
12.95224313,4.92040521,6.222865412,2.098408104,3.617945007,3.979739508,10.20260492,3.256150507,2.749638205,4.0,0.0006035334138044,0.0002833967967075,0.0007089853741264,62.85795948,-7.014986015,4.92040521,4.92040521,1.953690304,1
5.905511811,6.102362205,4.724409449,1.181102362,8.661417323,7.677165354,3.74015748,4.527559055,3.74015748,0.0,0.0003292000438933,0.0001249110279402,0.00040400127959,47.45809055,-4.834814427,5.118110236,12.20472441,1.771653543,0
7.706422018,4.587155963,6.605504587,4.036697248,6.788990826,6.605504587,6.23853211,9.541284404,3.486238532,6.0,0.0005486667398222,1.991225064283869e-05,0.0010374045184342,43.81633028,-4.698010006,3.302752294,5.871559633,0.733944954,1
6.637168142,5.088495575,5.199115044,1.548672566,4.977876106,5.973451327,3.761061947,1.769911504,2.212389381,0.0,0.0003292000438933,6.713528275550439e-06,0.0007575161480173,76.36017699,30.90454938,11.39380531,10.7300885,1.10619469,0
5.620155039,4.974160207,3.811369509,1.80878553,6.782945736,7.041343669,4.521963824,4.457364341,3.682170543,2.0,5.48666739822232e-05,0.0,3.2562770485477633e-31,46.85233204,7.042022014,6.072351421,6.84754522,1.80878553,0
4.081632653,2.806122449,4.846938776,2.295918367,5.357142857,2.551020408,4.846938776,5.357142857,2.806122449,0.0,0.0,0.0,0.0,49.49311224,4.489431853,5.102040816,10.96938776,1.530612245,1
11.04294479,3.680981595,4.294478528,3.680981595,3.680981595,3.680981595,8.588957055,4.90797546,3.680981595,2.0,0.0005486667398222,9.621983299375872e-05,0.0020207514340686,39.1392638,-20.19578078,1.840490798,7.975460123,0.0,0
5.281690141,2.112676056,2.816901408,1.76056338,7.042253521,7.394366197,1.408450704,3.169014085,3.169014085,0.0,0.00049380006584,8.013957008374175e-06,0.0005130479652155,35.91306338,2.066798028,3.873239437,8.802816901,3.169014085,0
5.813953488,4.345165239,5.201958384,1.774785802,5.752753978,6.11995104,6.05875153,4.161566707,3.733170135,4.0,0.0003840667178755,4.995443539118234e-05,0.0017305183434345,46.21947368,-0.626833183,6.181150551,7.711138311,1.52998776,1
