AAC_E,AAC_Q,AAC_K,AAC_M,AAC_V,AAC_G,AAC_D,AAC_I,AAC_N,GO_Essential_Score,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality,Instability_Index,Net_Charge_pH7,AAC_P,AAC_S,AAC_W,TARGET
10.04048583,6.801619433,4.129554656,1.781376518,4.129554656,7.611336032,3.076923077,2.914979757,1.943319838,4.0,0.0001646000219466,4.2140624783175455e-06,0.0009369754354707,67.92105263,-1.444421823,7.449392713,6.639676113,1.700404858,0
9.576837416,6.013363029,6.458797327,3.563474388,6.013363029,3.118040089,5.345211581,2.89532294,4.899777283,6.0,0.0006035334138044,6.224196448063367e-05,0.0011897922954856,52.84726058,-8.352655396,4.454342984,7.572383073,1.113585746,0
9.649122807,0.0,6.140350877,1.754385965,7.01754386,9.649122807,6.140350877,5.263157895,4.385964912,9.0,0.0001646000219466,0.0001081849821749,0.0003755020255048,55.92719298,-11.3983238,7.01754386,6.140350877,0.877192982,1
12.06434316,2.144772118,3.753351206,1.876675603,8.579088472,5.361930295,4.825737265,4.021447721,2.680965147,4.0,0.0006035334138044,5.431705752038856e-05,0.0019467184949558,58.13941019,-40.90027739,7.774798928,13.67292225,1.608579088,1
10.47928513,5.523964257,8.692120227,1.868399675,5.280259951,3.168155971,7.067424858,3.249390739,5.36149472,2.0,0.0,0.0,0.0,59.24584078,-34.97448471,5.280259951,9.341998375,0.812347685,1
6.67903525,3.153988868,5.565862709,1.85528757,8.348794063,10.94619666,3.339517625,6.864564007,4.452690167,6.0,0.0002194666959288,1.7566279201452292e-06,0.0002328763294305,34.53265306,3.175862579,4.452690167,5.751391466,2.41187384,1
7.282184655,6.501950585,10.92327698,1.040312094,4.031209363,6.89206762,1.820546164,5.851755527,2.470741222,2.0,0.0,0.0,0.0,36.71677503,52.16186048,3.381014304,8.322496749,0.520156047,0
5.361050328,5.361050328,5.79868709,1.312910284,6.345733042,7.549234136,5.032822757,7.111597374,5.79868709,0.0,0.0,0.0,0.0,38.63754923,-8.294905981,5.361050328,7.658643326,1.531728665,0
2.547770701,3.184713376,5.414012739,3.821656051,7.961783439,2.229299363,2.866242038,9.872611465,3.184713376,0.0,0.0,0.0,0.0,36.35449045,8.742651065,4.458598726,7.643312102,0.636942675,0
1.31147541,1.967213115,4.262295082,3.606557377,8.524590164,4.918032787,4.262295082,9.836065574,2.295081967,0.0,0.0,0.0,0.0,34.38206557,4.188667199,3.93442623,8.196721311,0.983606557,0
6.043956044,4.945054945,2.747252747,2.197802198,1.098901099,10.43956044,3.296703297,1.098901099,1.648351648,0.0,0.0,0.0,0.0,65.44450549,2.89741534,12.63736264,10.98901099,2.197802198,0
6.382978723,2.600472813,8.510638298,1.891252955,6.855791962,5.673758865,5.673758865,6.146572104,6.619385343,2.0,0.0,0.0,0.0,43.08182033,8.173049943,4.01891253,7.56501182,2.600472813,1
7.046070461,3.52303523,6.233062331,1.08401084,8.130081301,7.588075881,2.98102981,5.420054201,4.06504065,2.0,0.0005486667398222,0.0003196916364092,0.0002133618206833,35.28753388,0.246108819,4.87804878,8.130081301,2.43902439,1
5.734265734,2.937062937,4.615384615,1.678321678,5.734265734,8.671328671,3.496503497,2.937062937,2.377622378,0.0,0.0001097333479644,1.4038903466567658e-06,2.2010866031419176e-05,58.25973427,16.67889437,10.20979021,12.44755245,0.27972028,0
7.446808511,3.723404255,13.82978723,3.723404255,2.659574468,5.319148936,8.510638298,5.319148936,5.319148936,2.0,0.0001646000219466,3.893573279509841e-07,0.0003388162558901,54.33457447,9.043916719,6.382978723,5.85106383,1.063829787,0
7.425149701,3.832335329,8.74251497,1.916167665,5.508982036,5.628742515,4.910179641,3.832335329,4.191616766,0.0,0.0001646000219466,1.986702561495433e-06,0.0003322765873763,53.54586826,12.55316241,5.748502994,11.9760479,0.958083832,0
4.219409283,5.907172996,5.485232068,2.109704641,7.172995781,4.219409283,3.797468354,2.953586498,3.375527426,0.0,0.0003292000438933,3.75493812184224e-06,0.001130591215575,67.7907173,5.134706999,9.70464135,8.860759494,0.421940928,0
7.030854831,3.490136571,3.793626707,2.478502782,6.879109762,7.587253414,4.45118867,5.665149216,3.743045018,0.0,0.0,0.0,0.0,47.19737987,-31.80176274,5.007587253,6.525037936,1.213960546,0
7.457627119,5.423728814,7.796610169,1.355932203,4.06779661,5.762711864,6.101694915,1.694915254,3.050847458,0.0,0.0,0.0,0.0,64.73932203,1.148530843,10.16949153,11.52542373,1.694915254,1
8.841099164,5.734767025,7.765830346,3.106332139,5.973715651,5.854241338,6.690561529,5.256869773,3.703703704,3.0,0.0130582684077691,0.0040190678477613,0.0572417327926888,45.36620072,-23.55886658,5.376344086,6.810035842,2.986857826,1
4.035874439,4.484304933,4.035874439,3.587443946,7.623318386,5.829596413,3.139013453,4.932735426,2.69058296,0.0,0.0003840667178755,0.0004727230822273,0.0001620522341966,55.09511211,-0.400317381,7.174887892,6.726457399,0.896860987,0
3.899721448,4.456824513,3.621169916,2.506963788,4.735376045,3.621169916,5.013927577,2.78551532,3.064066852,0.0,0.0,0.0,0.0,50.9175766,7.321179785,8.913649025,8.356545961,4.735376045,1
5.531914894,2.127659574,6.382978723,2.553191489,5.106382979,7.659574468,4.255319149,6.808510638,5.531914894,0.0,0.0001646000219466,4.443562191527739e-06,0.0003071842308028,41.13702128,5.637925715,5.531914894,8.510638298,1.70212766,0
9.150326797,3.921568627,9.477124183,2.287581699,7.189542484,7.516339869,10.13071895,3.267973856,5.22875817,6.0,0.0021946669592889,0.0008888049419061,0.0071936597182334,46.15098039,-12.25890444,3.921568627,11.11111111,0.0,1
5.142857143,4.571428571,8.142857143,2.285714286,6.428571429,6.285714286,5.714285714,4.285714286,3.857142857,2.0,0.00049380006584,3.2476568271901255e-05,0.0020737123905839,50.598,11.73123366,8.714285714,11.28571429,1.0,1
3.47705146,3.616133519,5.006954103,2.086230876,6.258692629,6.258692629,3.755215577,8.901251739,3.894297636,0.0,0.0005486667398222,3.528988852469376e-05,0.0023048829324317,30.87707928,10.18591137,4.589707928,4.311543811,1.808066759,0
7.228915663,6.425702811,14.0562249,2.008032129,6.425702811,5.62248996,2.008032129,4.016064257,4.819277108,2.0,0.0013716668495555,4.086528133933202e-05,0.0219011959300031,41.28835341,29.06356544,4.819277108,6.425702811,0.0,0
6.351183064,4.109589041,7.97011208,2.615193026,6.724782067,2.864259029,4.856787049,6.102117061,5.230386052,0.0,5.48666739822232e-05,0.0,1.0748034326170356e-08,39.1696264,2.350971426,4.483188045,8.841843088,1.120797011,0
7.775119617,3.708133971,8.253588517,2.033492823,6.459330144,7.894736842,4.66507177,9.56937799,5.263157895,0.0,5.48666739822232e-05,0.0,4.619132428840285e-06,36.23803828,1.097707805,3.708133971,4.545454545,0.358851675,1
8.280254777,4.458598726,7.006369427,2.547770701,7.006369427,3.821656051,5.732484076,3.821656051,3.184713376,2.0,0.0011522001536266,0.0004646327403234,0.0102876972993278,42.70955414,0.043028665,3.184713376,5.095541401,0.0,1
11.86440678,3.389830508,14.12429379,1.412429379,3.531073446,5.084745763,9.463276836,2.542372881,1.412429379,4.0,0.0001097333479644,0.0001077524277186,3.67942403122329e-05,49.83022599,-32.75045634,9.745762712,9.88700565,0.0,0
6.157635468,11.20689655,4.433497537,2.709359606,4.556650246,7.266009852,3.9408867,3.694581281,4.433497537,0.0,5.48666739822232e-05,0.0,0.0009954121219168,71.96403941,-2.434549559,9.113300493,12.80788177,0.369458128,1
5.787037037,6.597222222,7.523148148,1.62037037,4.398148148,6.481481481,8.680555556,2.777777778,2.314814815,4.0,0.00049380006584,4.285954178980632e-05,0.0004434219605374,46.87547454,-32.23679775,9.259259259,12.03703704,0.578703704,1
7.589984351,5.24256651,5.868544601,3.129890454,5.868544601,4.06885759,4.538341158,6.338028169,4.06885759,4.0,5.48666739822232e-05,0.0,2.507571526814613e-05,48.21893584,0.234540067,4.538341158,5.946791862,1.017214397,0
4.72972973,2.702702703,8.108108108,2.027027027,3.378378378,9.459459459,5.405405405,8.108108108,4.72972973,0.0,0.0,0.0,0.0,14.98175676,2.682366644,0.0,6.081081081,4.054054054,0
2.661596958,6.08365019,1.140684411,0.760456274,7.224334601,6.844106464,3.422053232,4.182509506,4.182509506,0.0,0.0,0.0,0.0,41.73003802,2.00341593,7.224334601,9.125475285,1.140684411,0
6.764705882,2.941176471,4.705882353,1.764705882,5.294117647,8.823529412,6.764705882,2.058823529,1.764705882,0.0,0.0001097333479644,0.0,0.0026884970059235,68.95588235,2.577958097,7.352941176,8.823529412,0.882352941,1
7.76119403,4.179104478,9.552238806,0.597014925,6.567164179,5.074626866,5.074626866,5.373134328,6.567164179,2.0,0.0006584000877866,0.0001233792675694,0.0007171046066389,27.88955224,5.30834988,3.582089552,5.970149254,1.194029851,1
7.923497268,4.918032787,7.923497268,2.18579235,5.464480874,3.825136612,5.191256831,5.191256831,7.37704918,4.0,0.0001097333479644,3.087470502606315e-06,0.0006266074722822,38.30169399,-2.69369621,2.732240437,6.010928962,0.546448087,0
5.773195876,6.804123711,4.329896907,2.680412371,4.12371134,3.711340206,3.092783505,4.329896907,3.298969072,2.0,0.0,0.0,0.0,54.24785567,0.264627088,6.18556701,7.628865979,1.855670103,1
8.801498127,6.928838951,3.93258427,1.498127341,4.307116105,11.98501873,3.93258427,1.872659176,1.123595506,2.0,0.0,0.0,0.0,72.02322097,10.97918739,9.737827715,8.801498127,2.059925094,0
5.954465849,5.604203152,3.852889667,2.802101576,9.281961471,8.23117338,4.203152364,3.327495622,2.977232925,2.0,0.0,0.0,0.0,43.74607706,-12.52868222,7.880910683,7.705779335,2.101576182,0
8.425414365,5.524861878,5.801104972,1.933701657,5.662983425,5.386740331,3.867403315,4.419889503,5.524861878,8.0,0.0002194666959288,1.844719372308569e-05,0.000593089756994,56.81698895,-5.346719319,8.149171271,10.49723757,0.690607735,0
4.273504274,5.128205128,1.709401709,0.854700855,7.122507123,11.96581197,4.273504274,1.13960114,1.709401709,0.0,0.0001646000219466,4.960135645716313e-07,9.279214510740506e-05,48.23447293,-7.683090001,7.692307692,4.558404558,1.994301994,0
4.424778761,4.424778761,8.849557522,5.309734513,7.96460177,4.424778761,2.654867257,3.539823009,2.654867257,0.0,0.0,0.0,0.0,37.45663717,2.522639525,6.194690265,13.27433628,0.0,0
12.6188135,3.50704687,9.341199607,1.540478532,6.260242543,6.68633235,6.293018682,3.572599148,4.097017371,3.0,5.48666739822232e-05,0.0,4.696682825946671e-05,55.0490331,-156.224336,5.244182235,11.6027532,0.065552278,1
9.416195857,3.95480226,3.95480226,3.766478343,7.90960452,4.896421846,6.214689266,2.448210923,2.448210923,0.0,0.0007681334357511,8.454367048165068e-05,0.0019921082619473,49.81167608,-21.2169975,5.461393597,6.026365348,0.188323917,1
5.313092979,3.225806452,3.605313093,1.138519924,5.882352941,8.918406072,6.831119545,2.277039848,1.518026565,2.0,0.0,0.0,0.0,45.46851992,7.729136706,12.14421252,7.020872865,1.707779886,0
8.077360637,5.119453925,5.915813424,1.137656428,4.209328783,6.370875995,4.664391354,2.844141069,2.04778157,2.0,0.0,0.0,0.0,51.24565415,1.470406158,7.167235495,9.897610922,1.706484642,1
6.220095694,5.263157895,3.827751196,1.674641148,6.937799043,8.851674641,3.110047847,4.784688995,3.349282297,2.0,0.0010424668056622,3.427948603282049e-05,0.0038005615063511,28.51629187,-2.989905207,5.980861244,5.502392344,1.196172249,1
6.666666667,5.333333333,2.8,1.2,4.533333333,7.2,4.4,2.533333333,2.666666667,2.0,0.0006584000877866,2.36467521921764e-05,0.0049117056412847,63.27442667,6.922189004,10.13333333,10.0,1.866666667,0
6.111111111,4.62962963,8.703703704,2.592592593,6.666666667,4.814814815,5.185185185,5.925925926,5.740740741,2.0,0.0,0.0,0.0,39.97981481,15.25480398,3.518518519,7.777777778,1.111111111,0
4.95049505,4.95049505,5.940594059,2.97029703,5.940594059,4.95049505,2.97029703,0.99009901,0.99009901,0.0,0.0,0.0,0.0,38.68514851,9.937625227,5.940594059,8.910891089,2.97029703,0
10.16949153,16.94915254,5.93220339,4.237288136,6.779661017,4.237288136,1.694915254,1.694915254,2.542372881,2.0,0.0001097333479644,1.070272404093226e-06,0.0001438397788394,65.74661017,7.691628132,1.694915254,6.779661017,0.0,0
16.31205674,6.382978723,8.510638298,1.418439716,2.836879433,7.092198582,8.510638298,3.546099291,8.510638298,0.0,0.0010424668056622,5.840643790218642e-05,0.0035778766345034,61.93687943,-21.45318165,5.673758865,14.89361702,0.0,0
3.773584906,4.905660377,5.283018868,1.509433962,4.150943396,9.811320755,3.396226415,1.509433962,1.509433962,2.0,5.48666739822232e-05,0.0,6.502382279336718e-06,72.88113208,8.851227894,18.49056604,7.169811321,1.509433962,1
4.838709677,11.29032258,3.225806452,4.838709677,4.838709677,8.064516129,1.612903226,4.838709677,0.0,0.0,0.0013716668495555,0.00026740591087,0.0008244347579762,65.6983871,0.500885826,11.29032258,4.838709677,0.0,0
5.507631055,3.682813537,2.355673524,1.526211015,8.02919708,8.062375581,5.905773059,3.516921035,4.545454545,0.0,0.0,0.0,0.0,45.16335103,-61.59116887,6.768414068,7.365627074,0.895819509,0
2.592592593,5.925925926,1.481481481,6.666666667,3.333333333,14.07407407,3.703703704,2.222222222,7.037037037,4.0,0.0003292000438933,5.463963428733616e-05,0.001995847076918,51.33111111,-4.501523117,9.259259259,9.62962963,0.37037037,1
5.93220339,6.779661017,5.93220339,4.237288136,8.474576271,6.779661017,5.084745763,6.779661017,3.389830508,2.0,0.0015911335454844,9.347043089003247e-05,0.0014276403120638,43.53305085,-0.502100502,7.627118644,5.084745763,1.694915254,0
9.489051095,2.919708029,4.379562044,2.919708029,5.839416058,4.379562044,8.02919708,1.459854015,5.109489051,0.0,0.0001646000219466,3.1399058384849264e-06,0.0001086053485745,41.04817518,-14.20719137,6.569343066,10.94890511,0.729927007,0
6.376811594,3.574879227,5.217391304,2.608695652,7.826086957,8.502415459,5.410628019,5.893719807,4.347826087,0.0,0.0,0.0,0.0,40.89102415,-19.21479298,4.541062802,7.246376812,0.966183575,1
3.50877193,3.258145363,5.012531328,1.754385965,8.020050125,3.759398496,2.506265664,8.020050125,4.010025063,0.0,0.0,0.0,0.0,42.97345865,10.09538436,4.761904762,10.77694236,1.253132832,1
3.324808184,2.557544757,2.557544757,4.347826087,10.99744246,7.16112532,2.813299233,5.37084399,4.347826087,0.0,5.48666739822232e-05,0.0,1.4851225163189926e-08,52.30488491,5.579580536,4.859335038,8.695652174,1.534526854,0
7.936507937,3.968253968,10.84656085,1.851851852,4.761904762,4.761904762,2.645502646,4.232804233,5.026455026,2.0,0.0,0.0,0.0,34.24470899,18.44383381,3.968253968,7.671957672,1.058201058,1
6.923076923,3.365384615,2.692307692,3.076923077,7.307692308,7.403846154,7.115384615,7.692307692,5.096153846,0.0,0.0,0.0,0.0,48.12279808,-72.35633187,5.480769231,7.692307692,0.865384615,0
5.162064826,3.481392557,5.282112845,2.521008403,5.882352941,7.923169268,5.042016807,4.441776711,2.521008403,2.0,0.0006035334138044,0.0001657385149639,0.00088403427583,50.90828331,10.43662297,9.243697479,8.403361345,1.44057623,0
8.477722772,5.136138614,8.663366337,1.732673267,5.136138614,4.517326733,4.146039604,6.311881188,5.693069307,2.0,0.0,0.0,0.0,48.45745668,38.07041074,4.022277228,7.054455446,0.742574257,0
5.872193437,4.14507772,1.554404145,1.727115717,5.008635579,10.18998273,4.317789292,2.07253886,1.899827288,0.0,0.0,0.0,0.0,50.5765285,4.324638433,7.772020725,8.117443869,1.208981002,1
9.392265193,8.103130755,4.23572744,1.841620626,5.524861878,4.23572744,4.419889503,2.946593002,2.209944751,4.0,0.0,0.0,0.0,60.4747698,-27.96285424,8.47145488,7.182320442,1.657458564,0
7.762557078,2.283105023,11.87214612,0.913242009,6.392694064,9.589041096,6.392694064,3.652968037,1.369863014,6.0,0.0002743333699111,6.66658748732689e-05,0.0004041123417912,32.45570776,9.940870138,4.109589041,8.675799087,0.456621005,1
12.36133122,6.497622821,10.14263074,3.011093502,4.278922345,3.645007924,4.278922345,5.388272583,2.852614897,0.0,0.0007132667617689,0.000116641984625,6.764187498907529e-05,54.17321712,3.837407873,2.852614897,6.656101426,0.316957211,1
8.040201005,4.18760469,6.867671692,2.345058626,5.192629816,3.51758794,4.522613065,4.18760469,3.51758794,2.0,0.0055415340722045,0.0020055371864311,0.024719824340255,42.26567839,-2.245713707,3.685092127,6.197654941,1.340033501,1
6.451612903,3.225806452,5.64516129,1.612903226,0.806451613,4.032258065,5.64516129,5.64516129,4.032258065,0.0,0.0,0.0,0.0,49.81532258,0.655348117,7.258064516,8.064516129,1.612903226,1
6.263982103,4.026845638,5.369127517,2.684563758,4.026845638,6.040268456,3.355704698,5.81655481,2.460850112,2.0,0.0,0.0,0.0,55.31208054,0.923790044,8.053691275,13.19910515,0.67114094,1
9.635974304,4.925053533,7.922912206,2.355460385,5.995717345,2.569593148,4.282655246,6.423982869,2.997858672,4.0,0.0004389333918577,7.077950298231588e-05,0.0013408203890641,52.35653105,-1.774880779,5.781584582,7.922912206,1.070663812,1
6.774193548,4.838709677,6.451612903,5.806451613,10.32258065,7.419354839,5.161290323,3.870967742,4.516129032,4.0,0.0003292000438933,6.846197859773885e-05,0.0018110905228783,41.43580645,-5.434388174,4.516129032,5.161290323,0.967741935,1
9.001233046,4.808877928,7.398273736,1.479654747,5.672009864,5.548705302,4.192355117,2.71270037,3.205918619,2.0,0.00148140019752,0.0002271009873754,0.0073010093999691,63.89187423,-4.516821271,7.028360049,12.33045623,0.863131936,0
4.817518248,4.087591241,2.773722628,1.02189781,4.525547445,9.781021898,4.817518248,2.189781022,5.547445255,0.0,5.48666739822232e-05,0.0,1.8828942683528785e-05,46.54890511,-3.472834968,6.861313869,8.02919708,1.459854015,1
6.291390728,7.61589404,4.635761589,2.98013245,7.947019868,6.953642384,5.298013245,4.635761589,2.649006623,2.0,5.48666739822232e-05,0.0,0.0001106130851635,42.44172185,-8.942199967,6.291390728,7.61589404,0.993377483,0
9.452736318,4.47761194,6.71641791,2.985074627,4.228855721,2.736318408,4.47761194,3.233830846,2.985074627,0.0,0.0002194666959288,1.0998101612948292e-05,0.0005497927907927,74.21368159,20.66473042,7.462686567,8.208955224,3.233830846,0
1.916932907,1.597444089,3.833865815,4.47284345,7.987220447,3.833865815,2.236421725,8.306709265,2.555910543,0.0,0.0,0.0,0.0,41.31249201,12.15681159,4.153354633,9.584664537,0.319488818,0
6.074766355,3.738317757,8.411214953,3.504672897,6.074766355,5.841121495,5.841121495,4.906542056,3.738317757,0.0,5.48666739822232e-05,0.0,0.0011120204663361,26.92570093,-0.188093224,3.738317757,6.308411215,1.869158879,0
0.512820513,3.58974359,1.538461538,0.512820513,1.538461538,2.564102564,0.512820513,4.615384615,0.0,2.0,0.0,0.0,0.0,98.49282051,14.97151799,9.230769231,20.51282051,0.0,0
9.510086455,4.322766571,7.204610951,2.593659942,6.340057637,5.187319885,5.475504323,3.458213256,3.746397695,2.0,5.48666739822232e-05,0.0,0.00020804351146,50.31700288,-6.761982096,5.187319885,7.780979827,0.864553314,0
8.898305085,5.508474576,8.050847458,3.389830508,5.508474576,5.508474576,4.237288136,5.93220339,3.389830508,2.0,0.0,0.0,0.0,44.61826271,-0.031476798,4.237288136,4.661016949,1.694915254,0
9.154929577,3.521126761,5.633802817,4.225352113,10.56338028,6.338028169,6.338028169,3.521126761,4.225352113,0.0,0.0002194666959288,6.043020540848937e-06,0.0003539951811971,44.44443662,-8.245149867,4.225352113,5.633802817,0.704225352,1
10.62801932,5.555555556,8.333333333,2.053140097,5.314009662,4.589371981,5.555555556,5.314009662,5.072463768,4.0,5.48666739822232e-05,0.0,5.287634865079954e-06,54.28285024,-21.27068891,4.710144928,7.971014493,1.570048309,1
8.092485549,3.468208092,4.046242775,2.601156069,10.11560694,5.202312139,7.803468208,5.49132948,4.046242775,6.0,0.0063645341819378,0.0009941189375972,0.0321145875087643,36.96878613,-13.49044684,4.913294798,4.335260116,0.578034682,1
1.604278075,5.347593583,5.882352941,1.069518717,9.090909091,8.021390374,3.20855615,2.139037433,3.20855615,0.0,0.0,0.0,0.0,34.57540107,15.00164077,3.20855615,7.486631016,2.139037433,0
5.362776025,4.100946372,5.993690852,4.416403785,7.255520505,5.047318612,6.309148265,8.201892744,3.470031546,0.0,0.0,0.0,0.0,32.07097792,0.109078366,4.100946372,5.362776025,1.577287066,1
7.0,6.0,4.5,2.5,4.0,5.0,5.0,6.0,4.0,0.0,0.0007681334357511,0.0003919335746926,0.006094979471829,57.5745,-2.601356356,3.5,6.5,2.0,1
8.021390374,3.20855615,8.556149733,3.743315508,6.417112299,5.882352941,5.882352941,5.347593583,4.812834225,4.0,0.0,0.0,0.0,27.92620321,0.865826642,5.347593583,5.882352941,1.069518717,0
7.345971564,3.55450237,7.582938389,2.369668246,4.976303318,6.872037915,4.976303318,4.265402844,3.55450237,6.0,0.0002194666959288,3.813039911368845e-06,0.0013351731804346,35.17964455,12.87332703,5.450236967,6.161137441,0.473933649,0
5.463182898,3.800475059,4.988123515,1.662707838,6.175771971,6.650831354,5.700712589,5.93824228,6.413301663,0.0,5.48666739822232e-05,0.0,3.2562770485477633e-31,34.3239905,-3.615149539,4.513064133,8.788598575,2.137767221,1
5.217391304,3.47826087,12.17391304,4.347826087,5.217391304,7.826086957,2.608695652,7.826086957,4.347826087,13.0,5.48666739822232e-05,0.0,5.825100558465312e-05,61.59913043,9.644196128,2.608695652,6.956521739,0.0,1
3.102625298,5.011933174,3.579952267,2.14797136,3.579952267,7.398568019,4.77326969,1.670644391,11.93317422,0.0,0.0003292000438933,8.17194140000169e-05,0.0003530792503737,49.97064439,-3.336477389,12.64916468,10.50119332,0.477326969,1
4.113924051,3.481012658,6.012658228,3.164556962,6.012658228,5.379746835,7.911392405,6.64556962,3.797468354,2.0,0.0032920004389333,0.0006845123893891,0.0069201328433083,39.4585443,4.623935159,5.063291139,7.911392405,0.316455696,1
11.98156682,5.529953917,4.608294931,4.147465438,5.069124424,4.608294931,5.069124424,7.834101382,4.147465438,2.0,0.0,0.0,0.0,55.1516129,-2.167957379,2.304147465,7.373271889,0.0,0
4.761904762,7.142857143,9.523809524,3.333333333,7.619047619,6.19047619,4.761904762,6.19047619,3.333333333,0.0,0.0,0.0,0.0,31.85857143,13.99399706,3.80952381,7.142857143,1.904761905,0
5.154639175,2.577319588,5.670103093,3.092783505,4.12371134,13.91752577,3.608247423,5.154639175,2.06185567,2.0,0.0001646000219466,8.608390091068168e-06,0.001999620731116,45.29175258,0.458846676,5.154639175,7.216494845,0.515463918,0
2.469135802,2.469135802,2.469135802,2.469135802,8.641975309,7.407407407,0.0,9.87654321,3.703703704,0.0,0.0,0.0,0.0,19.1,1.574569096,7.407407407,1.234567901,6.172839506,1
8.051529791,3.381642512,5.797101449,2.254428341,8.695652174,5.314009662,4.830917874,5.475040258,4.347826087,0.0,0.00049380006584,0.0001786713178294,0.0014096405403769,44.63397746,-10.99184487,4.025764895,6.119162641,1.771336554,0
3.278688525,0.0,9.836065574,1.639344262,4.918032787,8.196721311,1.639344262,0.0,3.278688525,2.0,0.0003292000438933,6.872471187909161e-06,0.0038942957072816,77.11311475,2.390256753,3.278688525,11.47540984,0.0,1
9.090909091,3.409090909,10.22727273,2.954545455,6.590909091,7.727272727,7.727272727,6.363636364,2.272727273,8.0,0.0008778667837155,9.47677545597257e-05,0.0030900179668673,36.58704545,-6.650420291,5.681818182,4.772727273,0.0,1
6.710310966,4.255319149,6.546644845,1.800327332,6.219312602,4.909983633,5.564648118,5.073649755,3.436988543,6.0,5.48666739822232e-05,0.0,1.978098516556588e-05,40.01769231,-11.11942154,5.728314239,7.36497545,2.127659574,1
7.612456747,5.53633218,6.228373702,2.76816609,7.266435986,7.266435986,6.920415225,4.844290657,5.882352941,4.0,0.0,0.0,0.0,37.79065744,-13.16109513,5.882352941,5.882352941,0.0,1
6.12244898,2.040816327,9.523809524,2.721088435,8.843537415,6.12244898,3.401360544,3.401360544,4.761904762,2.0,0.0002194666959288,6.819575500429242e-07,0.0003758173607437,20.33605442,2.115566962,4.081632653,6.12244898,2.040816327,1
3.515625,6.25,1.953125,4.296875,5.078125,8.984375,3.90625,6.640625,3.90625,0.0,0.0,0.0,0.0,50.50824219,-13.20174574,4.6875,11.328125,0.78125,1
10.57268722,4.405286344,3.524229075,3.083700441,8.810572687,6.167400881,5.726872247,3.083700441,2.643171806,0.0,0.0,0.0,0.0,57.33220264,-18.37125212,5.286343612,5.286343612,1.321585903,1
7.586206897,5.172413793,4.827586207,2.413793103,4.827586207,6.551724138,4.137931034,7.586206897,5.172413793,2.0,0.0002194666959288,1.234755346237995e-06,8.762551602166704e-05,47.219,-5.988838855,4.137931034,5.517241379,1.379310345,1
4.22832981,3.594080338,4.016913319,3.171247357,4.651162791,7.188160677,5.073995772,3.382663848,6.765327696,6.0,0.0003840667178755,1.912642962924474e-05,0.0007257076723933,56.70591966,2.626081668,9.090909091,14.37632135,0.422832981,1
5.046728972,2.990654206,3.925233645,2.242990654,9.719626168,9.345794393,2.242990654,7.663551402,3.551401869,0.0,0.0017557335674311,0.0004276528958823,0.0019595512807148,37.36899065,-5.124442697,5.981308411,5.607476636,2.056074766,1
6.620209059,4.006968641,3.484320557,2.090592334,9.930313589,8.710801394,4.355400697,7.142857143,2.43902439,4.0,0.0001097333479644,6.970467242660438e-10,0.0002962230769435,36.90731707,1.408195193,4.87804878,6.794425087,0.696864111,0
7.575757576,4.545454545,8.333333333,2.575757576,6.363636364,5.606060606,6.818181818,6.96969697,4.090909091,6.0,0.0003292000438933,1.6622598737671243e-05,4.51416566034522e-05,43.50171212,-4.478484647,3.03030303,4.848484848,0.757575758,1
5.475701574,3.559206023,4.654346338,2.19028063,7.871321013,5.954825462,5.133470226,5.338809035,4.380561259,0.0,5.48666739822232e-05,0.0,3.6516692018521554e-07,45.35402464,-17.77768936,8.898015058,10.13004791,1.163586585,1
2.229299363,1.592356688,2.547770701,4.458598726,8.280254777,5.414012739,1.910828025,8.917197452,1.910828025,0.0,0.0,0.0,0.0,42.17678344,8.434919847,4.777070064,10.1910828,0.636942675,0
7.216494845,13.05841924,9.965635739,0.687285223,4.12371134,8.419243986,4.12371134,5.154639175,4.810996564,2.0,0.0,0.0,0.0,52.34621993,13.12652502,2.06185567,13.23024055,0.515463918,0
1.98019802,3.465346535,3.465346535,1.98019802,5.940594059,3.465346535,1.98019802,7.920792079,2.97029703,0.0,0.0,0.0,0.0,28.84653465,6.523120101,2.97029703,6.930693069,2.97029703,0
3.389830508,5.367231638,4.237288136,4.802259887,5.084745763,5.084745763,2.542372881,3.672316384,5.649717514,4.0,0.0001097333479644,2.4774073580155008e-08,0.0003914651032829,38.86751412,12.50875666,11.01694915,4.519774011,0.282485876,1
4.458598726,6.369426752,17.19745223,1.910828025,5.732484076,5.095541401,1.27388535,4.458598726,2.547770701,11.0,0.0,0.0,0.0,41.93248408,34.64567681,4.458598726,5.095541401,0.636942675,1
10.95571096,5.361305361,11.18881119,2.797202797,6.526806527,4.195804196,5.361305361,4.428904429,4.895104895,0.0,0.0002743333699111,5.913305288435142e-07,0.0002102620025017,44.28508159,-3.404311847,2.797202797,5.827505828,0.233100233,0
7.777777778,4.888888889,6.444444444,2.222222222,4.666666667,5.222222222,4.444444444,3.333333333,4.222222222,0.0,0.0002743333699111,2.980270417412507e-06,0.0019090177696721,67.16512222,4.060884997,5.333333333,14.88888889,0.111111111,1
7.057057057,4.654654655,7.657657658,1.801801802,4.804804805,5.705705706,6.606606607,3.003003003,4.204204204,2.0,0.0001646000219466,6.378418062308145e-07,0.000608481906032,55.05121622,-16.33634166,13.06306306,6.306306306,0.750750751,1
